hect,quad,tree,d0,d1,d2,fam,gen,sp
5,115,2570,,,,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
5,115,2571,,,,Lecythidaceae,,
5,115,2572,,,,Lauraceae,Ocotea,Ocotea minor Vicentini
5,115,5176,11,11,11.1,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
5,115,5177,14.6,15.7,16.5,Olacaceae,Minquartia,Minquartia guianensis Aubl.
5,115,5344,12,12.5,13.3,Lecythidaceae,Eschweilera,Eschweilera pseudodecolorans S. A. Mori
5,115,5345,11.4,11.6,11.8,Myrtaceae,Myrcia,Myrcia grandis McVaugh
5,115,5558,,11,14.5,Fabaceae,Inga,Inga paraensis Ducke
5,115,5559,,10.7,11.7,Fabaceae,Inga,Inga umbratica Poepp. & Endl.
5,115,5560,,10.2,10.3,Annonaceae,Guatteria,Guatteria olivacea R. E. Fries
5,115,6295,10.2,11.4,11.9,Rubiaceae,Amaioua,Amaioua guianensis Aubl.
5,115,6296,10,10.7,11.5,Fabaceae,Inga,Inga sp. 11
5,115,6297,14,20,18.9,Fabaceae,Inga,Inga capitata Desv.
5,115,6298,10,14,,Melastomataceae,Miconia,Miconia burchellii Triana
5,115,6299,15.1,19.1,,Melastomataceae,Miconia,Miconia pyrifolia Naudin
5,115,6300,11.5,18,28.2,Urticaceae,Pourouma,Pourouma tomentosa Mart. ex Miq.
5,115,6301,11.3,11.4,11.3,Melastomataceae,Mouriri,Mouriri huberi Cogn.
5,115,6302,10.8,11.4,11.4,,,
5,115,6303,10.5,10.7,11.1,Violaceae,Rinorea,Rinorea sp. 1
5,115,6667,,,13.6,Melastomataceae,Miconia,Miconia burchellii Triana
5,116,2573,13.4,13.5,13.4,Fabaceae,Swartzia,Swartzia ingifolia Ducke
5,116,2574,18,17.4,17.4,Arecaceae,Oenocarpus,Oenocarpus bacaba Mart.
5,116,2575,,,,Fabaceae,Inga,Inga paraensis Ducke
5,116,2576,,,,Fabaceae,Inga,Inga paraensis Ducke
5,116,2577,19.4,23.5,30.2,Fabaceae,Sclerolobium,Sclerolobium melanocarpum Ducke
5,116,2578,13,13.7,14.4,Fabaceae,Sclerolobium,"Sclerolobium ""large foliaceous stipules"""
5,116,2579,13.9,13.7,13.8,Malvaceae,Theobroma,Theobroma sylvestre Mart.
5,116,2580,10.8,11.4,11.6,Fabaceae,Swartzia,Swartzia polyphylla DC.
5,116,2581,,,,Moraceae,Pseudolmedia,Pseudolmedia laevis (Ruiz & Pav.) J. F. Macbr.
5,116,2582,12.5,13,13.5,Fabaceae,Inga,Inga paraensis Ducke
5,116,2583,,,,Melastomataceae,Miconia,Miconia pyrifolia Naudin
5,116,2584,26.1,25.8,,Hypericaceae,Vismia,Vismia japurensis Reichardt
5,116,2585,12.4,13,13.4,Annonaceae,Unonopsis,Unonopsis floribunda Diels
5,116,2586,26.6,29.3,33.4,Fabaceae,Sclerolobium,Sclerolobium sp. 1
5,116,2587,12.8,13.2,12.8,Moraceae,Helicostylis,Helicostylis tomentosa (Poepp. & Endl.) Rusby
5,116,2588,14.3,14.4,14.6,Myrtaceae,Eugenia,Eugenia sp. 4
5,116,2589,24,24.1,,Sapotaceae,Pouteria,Pouteria cladantha Sandw.
5,116,2590,17.1,17.8,18.2,Malvaceae,Catostemma,Catostemma albuquerquei Paula
5,116,2591,28.8,,,Melastomataceae,Miconia,Miconia burchellii Triana
5,116,2592,15.8,15.8,15.9,Arecaceae,Oenocarpus,Oenocarpus bacaba Mart.
5,116,2593,27.3,27.8,28.7,Meliaceae,Guarea,Guarea kunthiana A. Juss.
5,116,2594,18.5,19,19.1,Lecythidaceae,Couratari,Couratari stellata A. C. Smith
5,116,2595,,,,Lauraceae,Ocotea,Ocotea sp. 1
5,116,2596,40.4,41.7,45.6,Burseraceae,Protium,Protium altsonii Sandwith
5,116,2597,16.4,17.5,18.8,Myrtaceae,Myrcia,Myrcia sp. 1
5,116,2598,14.8,14.9,15.1,Fabaceae,Swartzia,Swartzia tessmannii Harms
5,116,2599,12.7,13,13.6,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
5,116,2600,,,,Melastomataceae,Miconia,Miconia pyrifolia Naudin
5,116,2601,15.6,16.2,15.6,Myrtaceae,Myrcia,Myrcia amazonica DC.
5,116,2602,25.6,25.8,26,Fabaceae,Swartzia,Swartzia tessmannii Harms
5,116,2603,11.2,11.6,12.3,Chrysobalanaceae,Licania,Licania canescens Benoist
5,116,2604,30.6,32,34.3,Vochysiaceae,Qualea,Qualea labouriauana Paula
5,116,5346,11.7,11.8,12.1,Moraceae,Sorocea,Sorocea guilleminiana Gaudich.
5,116,5347,,,,Annonaceae,Bocageopsis,Bocageopsis multiflora (Mart.) R. E. Fries
5,116,5348,12.4,13.5,15.5,Combretaceae,Buchenavia,Buchenavia grandis Ducke
5,116,5349,11.2,,,Myrtaceae,Myrcia,Myrcia bracteata (Rich.) DC.
5,116,5561,,10.5,10.8,Lecythidaceae,Eschweilera,Eschweilera atropetiolata S. A. Mori
5,116,5562,,10,10.1,Lecythidaceae,Eschweilera,Eschweilera pseudodecolorans S. A. Mori
5,116,5563,,10.1,10.9,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
5,116,6304,10.4,10.4,10.5,Urticaceae,Cecropia,Cecropia purpurascens C. C. Berg
5,116,6305,11.2,11.5,11.8,Vochysiaceae,Erisma,Erisma bicolor Ducke
5,116,6306,10,10.5,11.3,Fabaceae,Inga,Inga sp. 7
5,116,6307,10.6,10.6,,Sapindaceae,Cupania,Cupania rubiginosa/scrobiculata
5,116,6308,12.7,12.9,12.9,Apocynaceae,Geissospermum,Geissospermum urceolatum Gentry
5,116,6668,,,10.1,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
5,116,6669,,,10,Sapotaceae,Pouteria,Pouteria campanulata Baehni
5,117,2605,21,22.3,,Lauraceae,Ocotea,Ocotea douradensis Vatt.
5,117,2606,24,20,20.8,Ebenaceae,Diospyros,Diospyros duckei Sandw.
5,117,2607,11.1,11.5,12.6,Burseraceae,Protium,Protium hebetatum Daly
5,117,2608,10.7,10.9,11.2,Myrtaceae,Eugenia,Eugenia citrifolia Poir.
5,117,2609,57.6,61.3,66.7,Fabaceae,Parkia,Parkia multijuga Benth.
5,117,2610,11.1,11.5,11.7,Connaraceae,Connarus,Connarus erianthus Benth.
5,117,2611,30.3,30.4,30.5,Sapotaceae,Pouteria,Pouteria reticulata (Engl.) Eyma
5,117,2612,11.3,11.3,11.2,Myristicaceae,Virola,Virola venosa (Benth.) Warb.
5,117,2613,11.7,10.8,10.7,Annonaceae,Fusaea,Fusaea longifolia (Aubl.) Saff.
5,117,2614,26.9,27.8,29.4,Vochysiaceae,Erisma,Erisma gracile Ducke
5,117,2615,15,18,14.8,Sapotaceae,Pouteria,Pouteria cladantha Sandw.
5,117,2616,47.3,47.5,47.5,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
5,117,2617,10.3,10.4,10.4,Sapotaceae,Ecclinusa,Ecclinusa guianensis Eyma
5,117,2618,12.8,12.9,12.8,Sapotaceae,Chrysophyllum,Chrysophyllum pomiferum (Eyma) T. D. Penn.
5,117,2619,43,43.1,44,Chrysobalanaceae,Licania,Licania caudata Prance
5,117,2620,,,,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
5,117,2621,23.8,38.8,37.6,Fabaceae,Sclerolobium,Sclerolobium sp. 8
5,117,2622,17.6,18.1,18.5,Olacaceae,Minquartia,Minquartia guianensis Aubl.
5,117,2623,23.7,24.3,24.2,Burseraceae,Trattinnickia,Trattinnickia boliviana (Swart) Daly
5,117,2624,13.6,,,Burseraceae,Protium,Protium occultum Daly
5,117,2625,34.4,,,Fabaceae,Tachigali,Tachigali
5,117,2626,20.2,,,Myristicaceae,Virola,Virola calophylla Warb.
5,117,2627,24.5,25.4,27.3,Annonaceae,Unonopsis,Unonopsis duckei R. E. Fries
5,117,2628,44,44,45.1,Melastomataceae,Mouriri,Mouriri angulicosta/duckeana/duckeanoides
5,117,2629,23.6,23.7,,Boraginaceae,Cordia,Cordia trachyphylla Mart.
5,117,2630,14.2,,,Annonaceae,Bocageopsis,Bocageopsis multiflora (Mart.) R. E. Fries
5,117,2631,11.3,,,Boraginaceae,Cordia,Cordia trachyphylla Mart.
5,117,2632,12.5,13,14.2,Sapotaceae,Ecclinusa,Ecclinusa guianensis Eyma
5,117,5564,,12,10.4,Malvaceae,Scleronema,Scleronema micranthum (Ducke) Ducke
5,117,6309,10,10.3,11,Melastomataceae,Mouriri,Mouriri collocarpa Ducke
5,118,2633,11.2,11.4,11.6,Humiriaceae,,
5,118,2634,69,,,Fabaceae,Tachigali,Tachigali plumbea / Sclerolobium sp. 3
5,118,2635,23.6,24.1,25.7,Lecythidaceae,Eschweilera,Eschweilera atropetiolata S. A. Mori
5,118,2636,26.6,27.4,27.4,Myrtaceae,Eugenia,Eugenia agathopoda Diels
5,118,2637,11.4,11.7,12.5,Lecythidaceae,Eschweilera,Eschweilera collina Eyma
5,118,2638,18,,,Boraginaceae,Cordia,Cordia sagotii I. M. Johnst.
5,118,2639,,,,Meliaceae,Guarea,Guarea convergens Penn.
5,118,2640,18.4,19.3,,Boraginaceae,Cordia,Cordia sagotii I. M. Johnst.
5,118,2641,10.8,11.2,11.6,Chrysobalanaceae,Licania,Licania heteromorpha Benth.
5,118,2642,19.1,19.5,19.5,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
5,118,2643,13.3,,,Arecaceae,Oenocarpus,Oenocarpus bacaba Mart.
5,118,2644,14.5,15,,Putranjivaceae,Drypetes,Drypetes variabilis Uittien
5,118,2645,,,,Burseraceae,Protium,Protium hebetatum Daly
5,118,2646,11,11.2,11.4,Fabaceae,Inga,Inga thibaudiana DC.
5,118,2647,13.7,14.4,,Burseraceae,Protium,Protium hebetatum Daly
5,118,2648,49.5,45,50.3,Fabaceae,,Fabaceae sp. 7
5,118,2649,44,44.2,38.6,Moraceae,Brosimum,Brosimum rubescens Taub.
5,118,2650,,,,Myrtaceae,Myrcia,Myrcia grandis McVaugh
5,118,2651,18.2,19.2,20.1,Sapotaceae,Pouteria,Pouteria sp. 10
5,118,2652,,,,Meliaceae,Guarea,Guarea humaitensis Penn.
5,118,2653,17.9,18,18.3,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
5,118,2654,13.4,,,Burseraceae,Protium,Protium aracouchini (Aubl.) Marchand
5,118,2655,11.7,12.2,12.5,Apocynaceae,Geissospermum,Geissospermum argenteum Woodson
5,118,2656,31,31.4,31.1,Sapotaceae,Pouteria,Pouteria guianensis Aubl.
5,118,2657,32,,,Lauraceae,Rhodostemonodaphne,Rhodostemonodaphne sp. 1
5,118,5565,,,10.6,Lecythidaceae,Eschweilera,Eschweilera grandiflora (Aubl.) Sandw.
5,118,6310,11.9,12.5,13.9,Fabaceae,Sclerolobium,"Sclerolobium ""large foliaceous stipules"""
5,118,6311,10.5,10.4,10,Olacaceae,Chaunochiton,Chaunochiton kappleri (Engl.) Ducke
5,118,6670,,,10,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
5,119,2658,12.6,13.9,14.7,Burseraceae,Protium,Protium hebetatum Daly
5,119,2659,13.4,13.4,13.3,Sapotaceae,Ecclinusa,Ecclinusa guianensis Eyma
5,119,2660,10.4,10.6,10.6,Lecythidaceae,Eschweilera,Eschweilera
5,119,2661,12.9,13.2,,Lecythidaceae,Eschweilera,Eschweilera atropetiolata S. A. Mori
5,119,2662,42.5,43,43.9,Chrysobalanaceae,Licania,Licania caudata Prance
5,119,2663,23.8,25.1,26.7,Myrtaceae,Eugenia,Eugenia cf. longiracemosa Kiareskou
5,119,2664,12.5,12.8,13.2,Moraceae,Naucleopsis,Naucleopsis ternstroemiiflora (Mildbr.) C. C. Berg
5,119,2665,,,,Putranjivaceae,Drypetes,Drypetes variabilis Uittien
5,119,2666,46.5,48.1,49.3,Lecythidaceae,Corythophora,Corythophora alta R. Knuth
5,119,2667,15.8,16.5,17.9,Burseraceae,Protium,Protium tenuifolium (Engl.) Engl.
5,119,2668,12,12.5,13.2,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
5,119,2669,11.6,11.6,,Fabaceae,Swartzia,Swartzia brachyrachis Harms
5,119,2670,28.6,,,Burseraceae,Protium,Protium hebetatum Daly
5,119,2671,,,,Lecythidaceae,Eschweilera,Eschweilera
5,119,2672,36.6,36.7,36.7,Apocynaceae,Geissospermum,Geissospermum argenteum Woodson
5,119,2673,23.2,23.8,24,Moraceae,Brosimum,Brosimum lactescens (S. Moore) C. C. Berg
5,119,2674,14,14.5,15.2,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
5,119,2675,17.3,17.8,17.9,Annonaceae,Unonopsis,Unonopsis sp. 1
5,119,2676,15.3,15.5,15.2,Fabaceae,Inga,Inga sp. 31
5,119,2677,,,,Melastomataceae,Miconia,Miconia splendens (Sw.) Griseb.
5,119,2678,20.2,20.3,20.3,Myristicaceae,Virola,Virola calophylla Warb.
5,119,2679,46.4,47.1,47.2,Sapotaceae,Pouteria,Pouteria retinervis T. D. Penn.
5,119,2680,13.5,13.9,15,Myrtaceae,Calyptranthes,Calyptranthes macrophylla O. Berg
5,119,2681,15,15.6,16.3,Lecythidaceae,Eschweilera,Eschweilera
5,119,2682,30.4,31.5,32.3,Chrysobalanaceae,Licania,Licania hypoleuca Benth.
5,119,2683,,,,Euphorbiaceae,Mabea,Mabea sp. 2
5,119,2684,18.3,,,Fabaceae,Tachigali,Tachigali plumbea / Sclerolobium sp. 3
5,119,2685,47.3,47.7,48.2,Fabaceae,Diplotropis,Diplotropis triloba Gleason
5,119,2686,12.5,12.9,13.4,Lecythidaceae,Eschweilera,Eschweilera
5,119,2687,25.5,26.4,27.4,Lecythidaceae,Eschweilera,Eschweilera amazoniciformis S. A. Mori
5,119,5566,,1.2,10.6,Lecythidaceae,Eschweilera,Eschweilera pedicellata (Rich.) Mori
5,119,6312,10.4,11.9,12.7,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
5,119,6671,,,10.6,Sapotaceae,Manilkara,Manilkara bidentata (A. DC.) A. Chev.
5,119,6672,,,10.1,Fabaceae,Pseudopiptadenia,Pseudopiptadenia psilostachya (DC.) Lewis & Lima
5,119,6832,,,10,Ochnaceae,Quiina,Quiina obovata Tul.
5,120,2688,73,73.1,73.4,Solanaceae,Duckeodendron,Duckeodendron cestroides Kuhlm.
5,120,2689,18,18.7,19.8,Sapotaceae,Micropholis,Micropholis guyanensis (A. DC.) Pierre
5,120,2690,45,45,45.3,Fabaceae,Peltogyne,Peltogyne catingae Ducke
5,120,2691,29,30,28,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
5,120,2692,14,14.4,15.1,Nyctaginaceae,Neea,Neea sp. 7
5,120,2693,11.5,,,Sapotaceae,Pouteria,Pouteria filipes Eyma
5,120,2694,,,,Fabaceae,Stryphnodendron,Stryphnodendron pulcherrimum (Willd.) Hochr.
5,120,2695,,,,Urticaceae,Pourouma,Pourouma velutina Miq.
5,120,2696,30,30.2,30.4,Bignoniaceae,Jacaranda,Jacaranda aff. copaia (Aubl.) D. Don
5,120,2697,14.2,14.9,14.9,Apocynaceae,Ambelania,Ambelania acida Aubl.
5,120,2698,13.9,,,Fabaceae,Tachigali,Tachigali plumbea / Sclerolobium sp. 3
5,120,2699,14.5,14.7,14.9,Lecythidaceae,Eschweilera,Eschweilera rankiniae S. A. Mori
5,120,2700,12.8,13.5,14.1,Burseraceae,Protium,Protium hebetatum Daly
5,120,2701,27.8,29,30.2,Ebenaceae,Diospyros,Diospyros pseudoxylopia Mildbr.
5,120,2702,,,,Melastomataceae,Miconia,Miconia longispicata Triana
5,120,2703,11.6,11.6,11.8,Annonaceae,Duguetia,Duguetia stelechantha (Diels) R. E. Fries
5,120,2704,11.3,11.7,11.9,Fabaceae,Inga,Inga sp. 10
5,120,2705,11.2,11.4,12.9,Fabaceae,Swartzia,Swartzia reticulata Ducke
5,120,2706,,,,Melastomataceae,Bellucia,Bellucia grossularioides (L.) Triana
5,120,2707,22.2,23.7,25,Sapotaceae,Pouteria,Pouteria vernicosa T. D. Penn.
5,120,2708,14.5,14.8,,Annonaceae,,
5,120,2709,11.5,12.2,12.4,Myrtaceae,Eugenia,Eugenia agathopoda Diels
5,120,2710,12,15,12.8,Burseraceae,Protium,Protium hebetatum Daly
5,120,2711,40.3,41.3,41.5,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
5,120,2712,51.4,51.7,51.7,Lecythidaceae,Eschweilera,Eschweilera
5,120,2713,29,29.8,30.4,Olacaceae,Dulacia,Dulacia guianensis (Engl.) Kuntze
5,120,2714,21.9,22.2,22.4,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
5,120,2715,14.7,15.1,15.5,Fabaceae,Swartzia,Swartzia reticulata Ducke
5,120,2716,33.3,33.6,33.8,Fabaceae,Eperua,Eperua glabriflora (Ducke) Cowan
5,120,2717,12.9,13.2,12.7,Sapotaceae,Micropholis,Micropholis venulosa (Mart. & Eichler) Pierre
5,120,5350,10.2,10.4,10.7,Lecythidaceae,Eschweilera,Eschweilera pseudodecolorans S. A. Mori
5,120,6313,10.2,10.5,10.4,Myristicaceae,,
5,120,6314,11.2,11.7,12.3,Sapotaceae,Pouteria,Pouteria bilocularis (H. J. P. Winkler) Baehni
5,120,6315,10.2,11.4,12,Urticaceae,Pourouma,Pourouma tomentosa Mart. ex Miq.
5,121,2718,14.5,15,15.2,Euphorbiaceae,,
5,121,2719,17,18.4,18.9,Annonaceae,Rollinia,Rollinia insignis R. E. Fries
5,121,2720,19.6,20.2,20.8,Burseraceae,Protium,Protium hebetatum Daly
5,121,2721,56,54.6,60.4,Lecythidaceae,Eschweilera,Eschweilera cyathiformis S. A. Mori
5,121,2722,11.9,12.5,12.7,Fabaceae,Inga,Inga paraensis Ducke
5,121,2723,29,30.2,32.1,Annonaceae,Bocageopsis,Bocageopsis multiflora (Mart.) R. E. Fries
5,121,2724,19.5,19.8,21.4,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
5,121,2725,39.2,39.4,,Clusiaceae,Symphonia,Symphonia globulifera L.f.
5,121,2726,,,,Annonaceae,Fusaea,Fusaea longifolia (Aubl.) Saff.
5,121,2727,,,,Ebenaceae,Diospyros,Diospyros duckei Sandw.
5,121,2728,,,,Moraceae,Pseudolmedia,Pseudolmedia laevis (Ruiz & Pav.) J. F. Macbr.
5,121,2729,13.6,14,14.6,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
5,121,2730,19.3,19.3,15.8,Lauraceae,Mezilaurus,Mezilaurus manausensis van der Werff
5,121,2731,,,,Myristicaceae,Virola,Virola sebifera Aubl.
5,121,2732,68.9,70,69.8,Apocynaceae,Geissospermum,Geissospermum argenteum Woodson
5,121,2733,22,22.2,,Lecythidaceae,Eschweilera,Eschweilera
5,121,2734,12.4,12.4,12.4,Myrtaceae,Marlierea,Marlierea umbraticola (Kunth) O. Berg
5,121,2735,28.9,31.1,33.6,Humiriaceae,Vantanea,Vantanea parviflora Lam.
5,121,2736,11.7,11.8,12,Sapotaceae,Pouteria,Pouteria macrophylla (Lam.) Eyma
5,121,2737,13.2,13.3,13.2,Rubiaceae,Coussarea,Coussarea sp. 4
5,121,2738,20.7,21.3,22,Nyctaginaceae,Neea,Neea sp. 4
5,121,2739,67.2,67.1,67.3,Solanaceae,Duckeodendron,Duckeodendron cestroides Kuhlm.
5,121,2740,20.2,20.9,21.6,Annonaceae,Onychopetalum,Onychopetalum amazonicum R. E. Fries
5,121,5351,11.7,12,12.3,Lecythidaceae,Eschweilera,Eschweilera cyathiformis S. A. Mori
5,121,5567,,10.1,11.4,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
5,121,6316,10.7,11,11.9,Rubiaceae,,
5,121,6317,10.2,10.5,10.8,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
5,122,2741,21.5,21.8,21.7,Sapotaceae,Ecclinusa,Ecclinusa guianensis Eyma
5,122,2742,18.2,20.5,21.8,Sapotaceae,Chrysophyllum,Chrysophyllum amazonicum T. D. Penn.
5,122,2743,18,18.8,19.3,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
5,122,2744,10.4,10.9,10.8,Violaceae,Rinorea,Rinorea sp. 1
5,122,2745,22.8,,,Vochysiaceae,Erisma,Erisma bicolor Ducke
5,122,2746,20.3,20.3,20.2,Lecythidaceae,Couratari,Couratari stellata A. C. Smith
5,122,2747,13.2,,,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
5,122,2748,,,,Violaceae,Rinorea,Rinorea sp. 1
5,122,2749,,,,Lauraceae,Ocotea,Ocotea sp. 1
5,122,2750,,,,Fabaceae,Sclerolobium,Sclerolobium aff. chrysophyllum Poepp.
5,122,2751,,,,Annonaceae,Fusaea,Fusaea longifolia (Aubl.) Saff.
5,122,2752,,,,Lecythidaceae,Eschweilera,Eschweilera rankiniae S. A. Mori
5,122,2753,,,,Lecythidaceae,Eschweilera,Eschweilera
5,122,2754,,,,Lecythidaceae,Eschweilera,Eschweilera
5,122,2755,,,,Arecaceae,Oenocarpus,Oenocarpus bacaba Mart.
5,122,2756,18.1,19.2,20.4,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
5,122,2757,,,,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
5,122,2758,24.9,25.5,25.5,Fabaceae,Swartzia,Swartzia reticulata Ducke
5,122,2759,110,111.5,112,Sapotaceae,,
5,122,2760,11.8,12.5,13.1,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
5,122,2761,11.4,,,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
5,122,2762,25.1,25.2,25.2,Olacaceae,Heisteria,Heisteria laxiflora Engl.
5,122,5352,11.7,12.6,13.8,Chrysobalanaceae,Licania,Licania sp. 2
5,122,5353,12.1,13.4,13.9,Lacistemataceae,Lacistema,Lacistema grandifolium W. Schniz.
5,122,5568,,10.8,11.4,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
5,122,5569,,11.1,16.3,Melastomataceae,Miconia,Miconia pyrifolia Naudin
5,122,5570,,10.1,10.2,Fabaceae,,
5,122,5571,,13.5,16.3,Urticaceae,Pourouma,Pourouma villosa Tr‚cul
5,122,6318,10.1,10.8,11.1,Fabaceae,Inga,Inga umbratica Poepp. & Endl.
5,122,6319,11.1,12.1,12.9,Moraceae,Pseudolmedia,Pseudolmedia laevis (Ruiz & Pav.) J. F. Macbr.
5,122,6320,10.4,10.4,,Sapindaceae,Allophylus,Allophylus latifolius Huber
5,122,6673,,,11.8,Malvaceae,Scleronema,Scleronema micranthum (Ducke) Ducke
5,123,2763,15.6,15.1,18.2,Fabaceae,Inga,Inga thibaudiana DC.
5,123,2764,50.8,55.9,57.8,Apocynaceae,Aspidosperma,Aspidosperma marcgravianum Woodson
5,123,2765,24.1,24.2,24.2,Fabaceae,Paramachaerium,Paramachaerium ormosioides (Ducke) Ducke
5,123,2766,17.2,18,18.9,Sapotaceae,Pouteria,Pouteria eugeniifolia (Pierre) Baehni
5,123,2767,34.2,35.7,36.9,Apocynaceae,Rauvolfia,Rauvolfia sprucei Mull. Arg.
5,123,2768,32.2,32.4,32.7,Lecythidaceae,Eschweilera,Eschweilera micrantha (O. Berg) Miers
5,123,2769,15.5,16.3,16.8,Simaroubaceae,Simaba,Simaba polyphylla (Cavalcante) W. W. Thomas
5,123,2770,19,19.1,19.5,Fabaceae,Swartzia,Swartzia recurva Poepp.
5,123,2771,15.4,15.5,16,Fabaceae,Swartzia,Swartzia reticulata Ducke
5,123,2772,29.5,29.9,30.7,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
5,123,2773,14,15.2,16.2,Sapotaceae,Pouteria,Pouteria engleri Eyma
5,123,2774,,,,Fabaceae,Peltogyne,Peltogyne excelsa Ducke
5,123,2775,,,,Fabaceae,Cynometra,Cynometra longicuspis Ducke
5,123,2776,13.6,13.8,14.2,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
5,123,2777,26,26,,Putranjivaceae,Drypetes,Drypetes variabilis Uittien
5,123,2778,32.2,35,31,Fabaceae,Macrolobium,Macrolobium angustifolium (Benth.) Cowan
5,123,2779,55,55.8,56.5,Olacaceae,Minquartia,Minquartia guianensis Aubl.
5,123,2780,14.7,15.6,18.3,Euphorbiaceae,Conceveiba,Conceveiba hostmannii Benth.
5,123,2781,12.1,12.4,12.4,Sapotaceae,Micropholis,Micropholis guyanensis (A. DC.) Pierre
5,123,2782,10.7,10.7,11,Myrtaceae,Marlierea,Marlierea spruceana O. Berg
5,123,2783,11.8,11.9,11.9,Sapotaceae,Ecclinusa,Ecclinusa guianensis Eyma
5,123,2784,30.8,32.7,33.6,Fabaceae,Swartzia,Swartzia recurva Poepp.
5,123,2785,24,24.6,24.8,Olacaceae,Heisteria,Heisteria laxiflora Engl.
5,123,2786,14.4,14.9,14.9,Chrysobalanaceae,Couepia,Couepia excelsa Ducke
5,123,6321,11,12.6,,Fabaceae,Inga,Inga sp. 11
5,124,2787,12.5,12.6,12.5,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
5,124,2788,23.5,24.2,24.5,Olacaceae,Ptychopetalum,Ptychopetalum olacoides Benth.
5,124,2789,13.6,13.6,13.6,Malvaceae,Matisia,Matisia ochrocalyx K. Schum.
5,124,2790,55.2,55.5,55.4,Olacaceae,Heisteria,Heisteria sp. 1
5,124,2791,38,38.5,39.4,Fabaceae,Eperua,Eperua glabriflora (Ducke) Cowan
5,124,2792,12.3,12.5,12.6,Violaceae,Rinorea,Rinorea sp. 1
5,124,2793,49.5,48.3,46.9,Sapotaceae,Pouteria,Pouteria retinervis T. D. Penn.
5,124,2794,24.6,24.5,,Myrtaceae,Calyptranthes,Calyptranthes macrophylla O. Berg
5,124,2795,11,11.2,11.3,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
5,124,2796,14.3,14.6,15.3,Ochnaceae,Ouratea,Ouratea sp. 3
5,124,2797,15.1,16.5,18.4,Melastomataceae,Mouriri,Mouriri nigra (DC.) Morley
5,124,2798,12.2,13.5,14,Lecythidaceae,Eschweilera,Eschweilera cyathiformis S. A. Mori
5,124,2799,23.3,24.8,26.4,Chrysobalanaceae,Licania,Licania oblongifolia Standl.
5,124,2800,,,,Fabaceae,Inga,Inga capitata Desv.
5,124,2801,,,,Sapotaceae,,
5,124,2802,13.1,13.3,13.8,Fabaceae,Inga,Inga sp. 10
5,124,2803,12,12.5,12.6,Fabaceae,Zygia,Zygia racemosa (Ducke) Barn. & Grimes
5,124,2804,13.3,,,Malvaceae,Theobroma,Theobroma sylvestre Mart.
5,124,2805,20.8,23.5,26.8,Urticaceae,Pourouma,Pourouma villosa Tr‚cul
5,124,2806,20.3,23.8,26.1,Lauraceae,Ocotea,Ocotea ceanothifolia (Nees) Mez
5,124,2807,16.4,16.5,16.7,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
5,124,2808,14,14.9,15.3,Moraceae,Maquira,Maquira sclerophylla (Ducke) C. C. Berg
5,124,2809,31.8,33.9,31.4,Sapotaceae,Micropholis,Micropholis guyanensis (A. DC.) Pierre
5,124,2810,15.1,15.5,15.4,Siparunaceae,Siparuna,Siparuna decipiens (Tul.) A. DC.
5,124,2811,37.5,37.8,37.2,Fabaceae,Swartzia,Swartzia reticulata Ducke
